,id,place,speedrun_link,submitted_date,primary_time_seconds,real_time_seconds,player_id,player_name,player_country,platform,verified
269,z5p0n4em,265,https://www.speedrun.com/sm64/run/z5p0n4em,2023-06-07T06:30:47Z,510.0,510.0,xy5g6zv8,Nation_LIVE,United States,N64,Yes
270,m7044q5y,265,https://www.speedrun.com/sm64/run/m7044q5y,2023-08-24T17:35:56Z,510.0,510.0,8r7zwndj,Ayushman4321,India,EMU,Yes
271,yo3o987y,272,https://www.speedrun.com/sm64/run/yo3o987y,2020-11-30T23:49:14Z,511.0,511.0,zxzn5rex,joerandom,United States,N64,Yes
272,m33xnowm,272,https://www.speedrun.com/sm64/run/m33xnowm,2022-06-03T06:13:17Z,511.0,511.0,j5vgqlw8,crazywhw,United States,N64,Yes
273,y8jrkg1z,274,https://www.speedrun.com/sm64/run/y8jrkg1z,2021-12-30T06:04:40Z,512.0,512.0,8r7wykdj,quarters,,N64,Yes
274,zpw145vy,274,https://www.speedrun.com/sm64/run/zpw145vy,2023-06-09T02:43:44Z,512.0,512.0,xko6o278,Seceon,Chile,N64,Yes
275,zqjq2lrm,274,https://www.speedrun.com/sm64/run/zqjq2lrm,2023-07-28T01:40:12Z,512.0,512.0,8vk60z5j,Falling_Tacos,United States,N64,Yes
276,znv9748m,274,https://www.speedrun.com/sm64/run/znv9748m,2023-07-31T07:04:01Z,512.0,512.0,j92zg478,Bailey_sm64,United States,N64,Yes
277,znv9qj7m,274,https://www.speedrun.com/sm64/run/znv9qj7m,2023-07-31T19:25:40Z,512.0,512.0,8d34ve5x,Blackwall,Norway,EMU,Yes
278,z5v173em,279,https://www.speedrun.com/sm64/run/z5v173em,2021-12-12T05:22:46Z,513.0,513.0,j4r5lm58,Dorious,Australia,N64,Yes
279,z0oxv1oz,279,https://www.speedrun.com/sm64/run/z0oxv1oz,2022-02-11T17:05:30Z,513.0,513.0,zx7lwr6j,SteeleDude42,United States,N64,Yes
280,y886p1wy,279,https://www.speedrun.com/sm64/run/y886p1wy,2022-06-15T19:00:22Z,513.0,513.0,jo2l6w78,PabloDiazViolin,Spain,N64,Yes
281,zq9p0vry,279,https://www.speedrun.com/sm64/run/zq9p0vry,2022-10-20T15:49:51Z,513.0,513.0,qxklwe78,Hypokamp,,EMU,Yes
282,zpw0q28y,279,https://www.speedrun.com/sm64/run/zpw0q28y,2023-05-06T20:58:31Z,513.0,513.0,8g51pypj,LinuxHater,Spain,EMU,Yes
283,7ylj3rrm,284,https://www.speedrun.com/sm64/run/7ylj3rrm,2016-11-09T19:33:22Z,514.0,514.0,zx7q2pv8,Beck,United States,VC,Yes
284,yv30p26z,284,https://www.speedrun.com/sm64/run/yv30p26z,2019-10-21T03:08:32Z,514.0,514.0,48goorxp,RetroRuns,England,N64,No
285,zqwqeo5z,284,https://www.speedrun.com/sm64/run/zqwqeo5z,2020-07-19T01:57:54Z,514.0,514.0,kjpev90x,Kiaraosu,Germany,EMU,Yes
286,y60xe30y,284,https://www.speedrun.com/sm64/run/y60xe30y,2022-06-05T04:59:35Z,514.0,514.0,8e6goq2j,Superoutplayz,United States,EMU,Yes
287,y86erwdm,284,https://www.speedrun.com/sm64/run/y86erwdm,2023-06-15T05:37:55Z,514.0,514.0,8dw9onoj,JoeyBagODonuts,United States,EMU,Yes
288,y62g5eqz,284,https://www.speedrun.com/sm64/run/y62g5eqz,2023-07-30T07:24:21Z,514.0,514.0,98ryllqj,Fizz,United States,VC,Yes
289,mk0o70lz,284,https://www.speedrun.com/sm64/run/mk0o70lz,2023-07-30T17:42:22Z,514.0,514.0,81qn9n5j,turtlehippo,Canada,N64,Yes
290,z5kq3edz,284,https://www.speedrun.com/sm64/run/z5kq3edz,2024-02-01T21:50:25Z,514.0,514.0,jmo3d1e8,Superstinkyburps,United States,N64,Yes
291,2ywjqv2z,292,https://www.speedrun.com/sm64/run/2ywjqv2z,2016-01-13T16:11:07Z,515.0,515.0,0jmo96n8,kyreu,Germany,N64,Yes
292,zpw3vony,292,https://www.speedrun.com/sm64/run/zpw3vony,2023-06-07T05:16:56Z,515.0,515.0,j2w1w5lj,RONC3NA,United States,N64,No
293,z0jp7voy,292,https://www.speedrun.com/sm64/run/z0jp7voy,2023-06-26T23:26:33Z,515.0,515.0,j20qnrlx,MrFroggy,United States,EMU,Yes
294,mkvk351y,295,https://www.speedrun.com/sm64/run/mkvk351y,2023-01-30T05:31:56Z,516.0,516.0,qj2l0wpx,zachhnl,Australia,EMU,Yes
295,yvp2o84y,295,https://www.speedrun.com/sm64/run/yvp2o84y,2023-06-04T02:30:55Z,516.0,516.0,jml6m9e8,LikelyLana,United States,EMU,Yes
296,1zx4n28y,295,https://www.speedrun.com/sm64/run/1zx4n28y,2015-02-19T16:20:59Z,516.0,516.0,y8d4po86,Toufool,United States,N64,No
297,9yoq07zx,298,https://www.speedrun.com/sm64/run/9yoq07zx,,517.0,517.0,,,,N64,No
298,oy2d4l5z,298,https://www.speedrun.com/sm64/run/oy2d4l5z,2015-08-04T03:19:56Z,517.0,517.0,98rrd381,srb,Germany,N64,Yes
299,8m7jgpwm,298,https://www.speedrun.com/sm64/run/8m7jgpwm,2017-01-13T00:52:44Z,517.0,517.0,zxz97kn8,Drogie,Switzerland,N64,Yes
300,zx37e58z,298,https://www.speedrun.com/sm64/run/zx37e58z,2023-06-30T03:18:59Z,517.0,517.0,7j41p5j1,SuperViperT302,United States,N64,Yes
301,zx7ppoqy,298,https://www.speedrun.com/sm64/run/zx7ppoqy,2022-07-17T13:57:06Z,517.0,517.0,0jmw6wex,Bombs,United States,N64,Yes
302,zpd3388z,298,https://www.speedrun.com/sm64/run/zpd3388z,2022-08-20T16:35:51Z,517.0,517.0,xz79p1nj,tanepota,Japan,N64,Yes
303,y2ge75wz,298,https://www.speedrun.com/sm64/run/y2ge75wz,2023-07-01T21:27:11Z,517.0,517.0,86vp263j,OdieB,Canada,N64,Yes
304,zx3q12kz,298,https://www.speedrun.com/sm64/run/zx3q12kz,2023-07-24T03:25:29Z,517.0,517.0,8q34l9oj,LFoxy,,N64,Yes
305,z1o3njwm,306,https://www.speedrun.com/sm64/run/z1o3njwm,2020-09-16T00:58:13Z,518.0,518.0,e8ezrq68,Yale,United States,N64,Yes
306,9me6poqz,306,https://www.speedrun.com/sm64/run/9me6poqz,2015-07-30T06:35:21Z,518.0,518.0,,,,N64,No
307,wzpk68yq,308,https://www.speedrun.com/sm64/run/wzpk68yq,,519.0,519.0,,,,N64,Yes
308,zglkq3dm,308,https://www.speedrun.com/sm64/run/zglkq3dm,2024-03-03T17:48:27Z,519.0,519.0,xz27094x,Sadr,France,EMU,Yes
309,y97gn0nm,310,https://www.speedrun.com/sm64/run/y97gn0nm,2018-03-23T13:24:14Z,520.0,520.0,,,,N64,Yes
310,y6628opy,310,https://www.speedrun.com/sm64/run/y6628opy,2021-03-02T04:12:35Z,520.0,520.0,48gzok1j,VeryJuicy,United States,N64,Yes
311,ywjw1j9z,310,https://www.speedrun.com/sm64/run/ywjw1j9z,2022-02-22T03:49:10Z,520.0,520.0,j51g9oz8,C0rset_,,N64,Yes
312,yvqekjem,310,https://www.speedrun.com/sm64/run/yvqekjem,2022-03-15T07:13:40Z,520.0,520.0,98rp5e6j,Paracusia,Australia,N64,Yes
313,zg2kqovy,310,https://www.speedrun.com/sm64/run/zg2kqovy,2022-12-20T22:46:41Z,520.0,520.0,j2yzn568,gamer_nl,Netherlands,EMU,Yes
314,yl6o8w3y,310,https://www.speedrun.com/sm64/run/yl6o8w3y,2023-06-07T19:28:40Z,520.0,520.0,y8d95gox,Edgar3EEE,United States,N64,Yes
315,yl6rv03y,310,https://www.speedrun.com/sm64/run/yl6rv03y,2023-06-15T03:03:19Z,520.0,520.0,x7wzv1v8,ADRki11er,Brazil,EMU,Yes
316,mel0we9z,310,https://www.speedrun.com/sm64/run/mel0we9z,2023-07-18T03:46:56Z,520.0,520.0,pj0zm38w,Geenix,United States,N64,Yes
317,me0r0k9z,310,https://www.speedrun.com/sm64/run/me0r0k9z,2024-02-10T02:20:50Z,520.0,520.0,8v211gyj,lloyD5569,United States,EMU,Yes
318,z05086em,319,https://www.speedrun.com/sm64/run/z05086em,2020-08-02T02:20:28Z,521.0,521.0,48gkmp2j,mercredi,Canada,N64,Yes
319,yjpd9l7y,319,https://www.speedrun.com/sm64/run/yjpd9l7y,2022-06-05T06:03:28Z,521.0,521.0,8l05yv48,zGamuT,United States,EMU,Yes
320,ydjn87wy,319,https://www.speedrun.com/sm64/run/ydjn87wy,2023-07-19T21:28:49Z,521.0,521.0,8v55qvej,Lucinovic,Netherlands,N64,Yes
321,y626qvjz,322,https://www.speedrun.com/sm64/run/y626qvjz,2023-06-05T16:32:55Z,522.0,522.0,j52myw6j,Mario104,China,EMU,Yes
322,zpq247gy,323,https://www.speedrun.com/sm64/run/zpq247gy,2017-09-26T22:04:56Z,523.0,523.0,dx35v6ej,MrMeanMoustache,Netherlands,N64,Yes
323,mk5ox93m,323,https://www.speedrun.com/sm64/run/mk5ox93m,2021-10-25T04:31:16Z,523.0,523.0,j2yr37n8,QuizzicuL,United States,EMU,Yes
324,z5v1l9gm,323,https://www.speedrun.com/sm64/run/z5v1l9gm,2021-12-16T01:09:23Z,523.0,523.0,18q1910x,_brian,Djibouti,N64,Yes
325,yjxgq8nz,323,https://www.speedrun.com/sm64/run/yjxgq8nz,2022-01-08T10:11:13Z,523.0,523.0,zx7qpq68,Sodaftmn,Mexico,N64,Yes
326,ywrkwg9m,323,https://www.speedrun.com/sm64/run/ywrkwg9m,2023-06-18T02:23:51Z,523.0,523.0,xkml027j,HeyesLIVE,Wales,EMU,Yes
327,mk0oo23z,323,https://www.speedrun.com/sm64/run/mk0oo23z,2023-08-02T00:12:58Z,523.0,523.0,8geyo77j,Leysauce,United States,N64,Yes
328,ywn93o9y,323,https://www.speedrun.com/sm64/run/ywn93o9y,2024-02-03T07:11:41Z,523.0,523.0,8ew775p8,dewgong,,EMU,Yes
329,1zx3xwkz,330,https://www.speedrun.com/sm64/run/1zx3xwkz,2016-06-23T21:04:33Z,524.0,524.0,kj96o2nj,bluntslide42,United States,VC,Yes
330,y810k3nz,330,https://www.speedrun.com/sm64/run/y810k3nz,2019-11-05T09:11:16Z,524.0,524.0,qxkk329x,SSPssp,South Korea,EMU,Yes
331,yj1kj5gy,330,https://www.speedrun.com/sm64/run/yj1kj5gy,2021-01-16T01:10:10Z,524.0,524.0,xz9006e8,jasoony,Canada,EMU,Yes
332,yvrrek6z,330,https://www.speedrun.com/sm64/run/yvrrek6z,2022-06-01T10:24:24Z,524.0,524.0,86nnyy0x,Valancic,England,VC,Yes
333,ylnpekrz,330,https://www.speedrun.com/sm64/run/ylnpekrz,2023-03-12T15:38:52Z,524.0,524.0,xyrkgynj,Jando112,Germany,EMU,Yes
334,yvprd7ey,330,https://www.speedrun.com/sm64/run/yvprd7ey,2023-06-29T21:52:32Z,524.0,524.0,joo4ykej,Battaflai,Germany,EMU,Yes
335,yonl76dz,330,https://www.speedrun.com/sm64/run/yonl76dz,2023-07-06T18:51:52Z,524.0,524.0,j067dn4j,miakhalifaisoverrated,United States,N64,Yes
336,zx3jd9qz,330,https://www.speedrun.com/sm64/run/zx3jd9qz,2023-07-30T09:59:00Z,524.0,524.0,xyovdowj,Drainsow,Germany,EMU,Yes
337,yon87n1z,330,https://www.speedrun.com/sm64/run/yon87n1z,2023-08-15T18:04:21Z,524.0,524.0,8q3g5goj,TaylorSwiftSimp,United States,N64,Yes
338,nz1ve7ze,339,https://www.speedrun.com/sm64/run/nz1ve7ze,,525.0,525.0,,,,VC,Yes
339,z1jeoxgz,339,https://www.speedrun.com/sm64/run/z1jeoxgz,2020-03-05T11:02:24Z,525.0,525.0,8e9nrrdj,mario152,Canada,VC,No
340,m3x3gn4m,339,https://www.speedrun.com/sm64/run/m3x3gn4m,2022-09-05T18:02:48Z,525.0,525.0,zx762vj7,Luco,United States,VC,Yes
341,jy98ro2z,342,https://www.speedrun.com/sm64/run/jy98ro2z,2016-07-01T14:37:54Z,526.0,526.0,,,,N64,Yes
342,y97pqvem,342,https://www.speedrun.com/sm64/run/y97pqvem,2018-02-17T11:46:09Z,526.0,526.0,,,,N64,Yes
343,m3gelngz,342,https://www.speedrun.com/sm64/run/m3gelngz,2021-01-10T05:13:37Z,526.0,526.0,8d3g60gx,prl,United States,N64,Yes
344,yle5l6xz,342,https://www.speedrun.com/sm64/run/yle5l6xz,2022-03-08T00:29:06Z,526.0,526.0,18q6w4wj,Waterbird165,United States,N64,Yes
345,ywj781nz,342,https://www.speedrun.com/sm64/run/ywj781nz,2022-03-17T01:01:13Z,526.0,526.0,863719q8,BananilsonFarofa,Brazil,EMU,Yes
346,mrl4vr4m,342,https://www.speedrun.com/sm64/run/mrl4vr4m,2023-06-05T21:12:33Z,526.0,526.0,8vo9o92x,Carlos64,Spain,EMU,Yes
347,jy9pjvm4,348,https://www.speedrun.com/sm64/run/jy9pjvm4,2023-10-04T18:47:00Z,527.0,527.0,,,,N64,Yes
348,yjp9opgy,348,https://www.speedrun.com/sm64/run/yjp9opgy,2022-06-28T22:54:54Z,527.0,527.0,qjnrkvqx,Techno6377,United States,EMU,Yes
349,y96kx2ny,348,https://www.speedrun.com/sm64/run/y96kx2ny,2023-02-23T06:14:42Z,527.0,527.0,jmzdp7nx,Maherioh,,EMU,Yes
350,mk0gxp3z,348,https://www.speedrun.com/sm64/run/mk0gxp3z,2023-06-13T00:08:32Z,527.0,527.0,x7w7vor8,jokehow,United States,N64,Yes
351,yonpjq5z,348,https://www.speedrun.com/sm64/run/yonpjq5z,2023-06-25T20:48:20Z,527.0,527.0,j52mydgj,txsomb,United States,N64,Yes
352,0y6d70qm,353,https://www.speedrun.com/sm64/run/0y6d70qm,2015-09-24T12:22:38Z,528.0,528.0,1xy5q9y8,Xiartic_,Finland,N64,Yes
353,z5v0d9jm,353,https://www.speedrun.com/sm64/run/z5v0d9jm,2022-01-02T20:49:57Z,528.0,528.0,xzld0398,Xx_Mario_xX,Japan,N64,Yes
354,me1r3lqy,353,https://www.speedrun.com/sm64/run/me1r3lqy,2022-11-23T00:42:46Z,528.0,528.0,8g547vyj,RealPrimeSub,United States,N64,Yes
355,yvp22eoy,353,https://www.speedrun.com/sm64/run/yvp22eoy,2023-06-03T17:52:35Z,528.0,528.0,8r7eqr6j,Itz_Me_Coreyyy,United States,N64,Yes
356,melgek8z,353,https://www.speedrun.com/sm64/run/melgek8z,2023-07-26T20:18:42Z,528.0,528.0,8v21mo5j,rawvrt,United States,N64,Yes
357,y2ko2j5y,353,https://www.speedrun.com/sm64/run/y2ko2j5y,2024-02-04T07:52:42Z,528.0,528.0,8647vrqj,radrick,United States,EMU,Yes
358,m7n9d79z,353,https://www.speedrun.com/sm64/run/m7n9d79z,2024-02-19T19:40:19Z,528.0,528.0,8d0125lx,Vipexx64,Germany,EMU,Yes
359,9yo35k1y,353,https://www.speedrun.com/sm64/run/9yo35k1y,2015-07-30T06:36:47Z,528.0,528.0,,,,N64,No
360,wzpl5lnm,361,https://www.speedrun.com/sm64/run/wzpl5lnm,2015-07-30T06:37:34Z,529.0,529.0,,,,N64,No
361,1zqne61z,361,https://www.speedrun.com/sm64/run/1zqne61z,2017-01-20T15:19:55Z,529.0,529.0,qjoyg3x6,Lluuccuuss,England,N64,Yes
362,zqjek6xm,361,https://www.speedrun.com/sm64/run/zqjek6xm,2023-07-05T06:00:01Z,529.0,529.0,5j5qzewj,Keubab,France,N64,Yes
363,pyd0o0qz,364,https://www.speedrun.com/sm64/run/pyd0o0qz,2015-07-30T06:38:20Z,530.0,530.0,,,,N64,Yes
364,m317pv4z,364,https://www.speedrun.com/sm64/run/m317pv4z,2019-09-09T09:24:03Z,530.0,530.0,qjnkpqqj,WizardPower,Spain,VC,Yes
365,y8vpgv5z,364,https://www.speedrun.com/sm64/run/y8vpgv5z,2021-03-13T04:39:04Z,530.0,530.0,v8l2mk4x,Yoinkadoodle,United States,EMU,Yes
366,z1pgx1rz,364,https://www.speedrun.com/sm64/run/z1pgx1rz,2022-06-03T17:19:46Z,530.0,530.0,j96mzlnj,zizek,Brazil,EMU,Yes
367,mr72kx4z,364,https://www.speedrun.com/sm64/run/mr72kx4z,2022-06-18T14:34:30Z,530.0,530.0,863k6y38,Pounouche,France,EMU,Yes
368,dy45qpqm,369,https://www.speedrun.com/sm64/run/dy45qpqm,2014-12-25T15:15:19Z,531.0,531.0,qjn25qjm,Levaten,Japan,N64,Yes
369,m351lgqy,369,https://www.speedrun.com/sm64/run/m351lgqy,2020-04-19T16:44:44Z,531.0,531.0,qxkz2mmx,simesaba0708,Japan,N64,Yes
370,yl71w3nm,369,https://www.speedrun.com/sm64/run/yl71w3nm,2022-06-06T04:36:49Z,531.0,531.0,qxkovr28,zach,United States,N64,Yes
371,znv1wr8m,369,https://www.speedrun.com/sm64/run/znv1wr8m,2023-06-08T02:34:13Z,531.0,531.0,8rpq26dj,Midbro_,United States,VC,Yes
372,znv0x2lm,369,https://www.speedrun.com/sm64/run/znv0x2lm,2023-06-17T21:52:19Z,531.0,531.0,8lp3k07j,ItsMalex,Italy,EMU,Yes
373,zxw9j1gm,369,https://www.speedrun.com/sm64/run/zxw9j1gm,2023-09-10T02:38:46Z,531.0,531.0,8q5zw5w8,W10s,Japan,N64,Yes
374,zqwp35rz,375,https://www.speedrun.com/sm64/run/zqwp35rz,2020-07-29T00:05:56Z,532.0,532.0,qxk4q47j,Redd,United States,N64,Yes
375,me171k2y,375,https://www.speedrun.com/sm64/run/me171k2y,2022-08-24T23:38:46Z,532.0,532.0,zxz63me8,RedsMSR,Canada,VC,Yes
376,zpw3vdvy,375,https://www.speedrun.com/sm64/run/zpw3vdvy,2023-06-07T03:36:28Z,532.0,532.0,j4vqkkwj,Lowidelime,United States,EMU,Yes
377,zpw35pny,375,https://www.speedrun.com/sm64/run/zpw35pny,2023-06-06T21:47:12Z,532.0,532.0,8w1wng4x,moltres93,United States,N64,Yes
378,zx3gq15z,375,https://www.speedrun.com/sm64/run/zx3gq15z,2023-06-11T22:20:48Z,532.0,532.0,7j4975w8,mashSRL,Germany,N64,Yes
379,yonqkp5z,375,https://www.speedrun.com/sm64/run/yonqkp5z,2023-07-30T05:54:11Z,532.0,532.0,xz9o5508,octave_6,United States,EMU,Yes
380,z0x0eooz,375,https://www.speedrun.com/sm64/run/z0x0eooz,2024-01-08T21:03:06Z,532.0,532.0,xkmp2wkj,Satoimo,Japan,N64,Yes
381,6yj2r5gm,375,https://www.speedrun.com/sm64/run/6yj2r5gm,2016-06-29T15:26:13Z,532.0,532.0,,,,N64,No
382,yvg5n8xy,383,https://www.speedrun.com/sm64/run/yvg5n8xy,2018-03-15T06:47:25Z,533.0,533.0,y8d4dk58,SomeBro,United States,EMU,Yes
383,zxk8085m,383,https://www.speedrun.com/sm64/run/zxk8085m,2019-10-24T07:10:57Z,533.0,533.0,y8d0grgx,osum,England,N64,Yes
384,yl10dvnm,383,https://www.speedrun.com/sm64/run/yl10dvnm,2022-08-10T18:12:45Z,533.0,533.0,xyl4ynzj,imchach,United States,EMU,Yes
385,me1jo5qy,383,https://www.speedrun.com/sm64/run/me1jo5qy,2022-09-01T12:54:33Z,533.0,533.0,86nqn6wx,Susano130,Japan,N64,Yes
386,zx3rvr5z,383,https://www.speedrun.com/sm64/run/zx3rvr5z,2023-08-20T05:53:30Z,533.0,533.0,8d3mywlx,ross3102,United States,EMU,Yes
387,zqd09k1m,383,https://www.speedrun.com/sm64/run/zqd09k1m,2023-11-10T06:38:37Z,533.0,533.0,8e9nqd2j,Suhti,Germany,EMU,Yes
388,emk8r83m,389,https://www.speedrun.com/sm64/run/emk8r83m,2015-07-30T06:41:56Z,534.0,534.0,v81kkerj,aKaFuKu,Japan,N64,Yes
389,yjxrr53z,389,https://www.speedrun.com/sm64/run/yjxrr53z,2022-03-15T01:42:20Z,534.0,534.0,8l46gmvj,ashvalanche,United States,N64,Yes
390,zq7dgl8m,389,https://www.speedrun.com/sm64/run/zq7dgl8m,2022-06-18T23:55:04Z,534.0,534.0,j26ke4nx,8inchBagels,United States,EMU,Yes
391,zx7xn4qy,389,https://www.speedrun.com/sm64/run/zx7xn4qy,2022-06-28T06:10:01Z,534.0,534.0,8vkkkz5j,haruto701,Japan,N64,Yes
392,z0j6qwey,389,https://www.speedrun.com/sm64/run/z0j6qwey,2023-06-05T23:42:23Z,534.0,534.0,j4q7oqwx,Freelatas,Spain,EMU,Yes
393,zpw24pxy,389,https://www.speedrun.com/sm64/run/zpw24pxy,2023-06-20T10:52:20Z,534.0,534.0,8ek64w68,mAf1sss,Israel,EMU,Yes
394,y6914o6y,395,https://www.speedrun.com/sm64/run/y6914o6y,2021-11-23T05:18:51Z,535.0,535.0,xk41ok7j,Cosmalano,,N64,Yes
395,y48drddm,395,https://www.speedrun.com/sm64/run/y48drddm,2022-03-24T00:21:02Z,535.0,535.0,jml4k3o8,wendy_kt,Brazil,EMU,Yes
396,m33x9l6m,395,https://www.speedrun.com/sm64/run/m33x9l6m,2022-06-02T03:09:44Z,535.0,535.0,zx7zw1r8,egaSyeliR,United States,N64,Yes
397,y2vg577z,398,https://www.speedrun.com/sm64/run/y2vg577z,2021-02-27T20:37:57Z,536.0,536.0,8e9e2o2j,JamMeister21,England,EMU,Yes
398,z5d9xlgm,398,https://www.speedrun.com/sm64/run/z5d9xlgm,2021-11-26T18:46:24Z,536.0,536.0,8grge67x,isu_,Japan,N64,Yes
399,zgedpk0y,398,https://www.speedrun.com/sm64/run/zgedpk0y,2023-06-21T22:51:14Z,536.0,536.0,1xyl2yjr,RBman,Canada,N64,Yes
400,z5pro3gm,398,https://www.speedrun.com/sm64/run/z5pro3gm,2023-06-08T12:13:55Z,536.0,536.0,81qrwmpj,Aslan61,Germany,N64,Yes
401,z0jq188y,398,https://www.speedrun.com/sm64/run/z0jq188y,2023-07-25T07:25:38Z,536.0,536.0,8w1de74x,aflyingcougar,United States,N64,Yes
402,z0x36q4z,398,https://www.speedrun.com/sm64/run/z0x36q4z,2023-09-19T19:34:05Z,536.0,536.0,jprg1g58,eave,Germany,N64,Yes
403,znr8gg8y,404,https://www.speedrun.com/sm64/run/znr8gg8y,2019-06-09T03:55:07Z,537.0,537.0,7j4r55d8,Four,United States,EMU,Yes
404,m33ol66m,404,https://www.speedrun.com/sm64/run/m33ol66m,2022-04-17T12:11:38Z,537.0,537.0,86nz1n0x,3DMan06,Germany,EMU,Yes
405,yvrp058z,404,https://www.speedrun.com/sm64/run/yvrp058z,2022-06-14T20:08:59Z,537.0,537.0,xk4g0m9j,Dezod,United States,N64,Yes
406,ydgo6vwy,404,https://www.speedrun.com/sm64/run/ydgo6vwy,2023-03-22T23:46:11Z,537.0,537.0,jn3kg62x,GregoTheGreatest,United States,N64,Yes
407,mr282x4y,404,https://www.speedrun.com/sm64/run/mr282x4y,2023-09-22T00:43:14Z,537.0,537.0,v811oml8,J3RBA1TED,United States,N64,Yes
408,1zxx80qz,409,https://www.speedrun.com/sm64/run/1zxx80qz,2016-09-23T13:45:33Z,538.0,538.0,qjopronx,Tomatobird8,Finland,EMU,Yes
409,z13j86jm,409,https://www.speedrun.com/sm64/run/z13j86jm,2017-06-06T08:09:44Z,538.0,538.0,1xy51wv8,Kosmic,United States,VC,Yes
410,m3oej1dm,409,https://www.speedrun.com/sm64/run/m3oej1dm,2019-05-10T07:09:23Z,538.0,538.0,zx7zl0q8,mootier,United States,EMU,Yes
411,yop2p5dm,409,https://www.speedrun.com/sm64/run/yop2p5dm,2022-04-17T01:09:55Z,538.0,538.0,jo3vlelj,Edwulf,United States,N64,Yes
412,y86v5xdm,409,https://www.speedrun.com/sm64/run/y86v5xdm,2023-06-07T22:29:07Z,538.0,538.0,8q316z7j,dista,United States,N64,Yes
413,z5k595dz,409,https://www.speedrun.com/sm64/run/z5k595dz,2023-09-11T11:04:17Z,538.0,538.0,j2wrvyoj,Tanishy,Japan,N64,Yes
414,9mejn99y,415,https://www.speedrun.com/sm64/run/9mejn99y,2016-01-26T06:09:02Z,539.0,539.0,o86wy0xz,GlitchPhD,United States,VC,Yes
415,y974gx2m,415,https://www.speedrun.com/sm64/run/y974gx2m,2018-05-19T20:52:11Z,539.0,539.0,7j47vrmj,mat1jaczyyy,Croatia,EMU,Yes
416,m3g2286z,415,https://www.speedrun.com/sm64/run/m3g2286z,2020-12-28T01:42:01Z,539.0,539.0,86v01k5j,camgibb,United States,EMU,Yes
417,y2xooojm,415,https://www.speedrun.com/sm64/run/y2xooojm,2021-07-18T19:23:18Z,539.0,539.0,7j43q6w8,JayBeanz,United States,N64,Yes
418,mk0gnn5z,415,https://www.speedrun.com/sm64/run/mk0gnn5z,2023-06-13T07:24:48Z,539.0,539.0,86vwgo5j,Malkierian,United States,EMU,Yes
419,y8kgepxy,415,https://www.speedrun.com/sm64/run/y8kgepxy,2024-01-10T18:29:26Z,539.0,539.0,8wk3k038,Elrevolver385,Germany,VC,Yes
420,7yl62rry,421,https://www.speedrun.com/sm64/run/7yl62rry,2016-06-29T15:29:30Z,540.0,540.0,,,,N64,No
421,z15j609y,421,https://www.speedrun.com/sm64/run/z15j609y,2020-04-21T19:09:09Z,540.0,540.0,kjp07yy8,SilverCross,United States,N64,Yes
422,yvrd5x8z,421,https://www.speedrun.com/sm64/run/yvrd5x8z,2022-07-25T02:19:26Z,540.0,540.0,jpmn0q5j,YassTV,United States,EMU,Yes
423,zg276l0y,421,https://www.speedrun.com/sm64/run/zg276l0y,2022-12-15T22:54:33Z,540.0,540.0,xz74z9rj,moabmauler,United States,N64,Yes
424,y2xv16jm,425,https://www.speedrun.com/sm64/run/y2xv16jm,2021-05-05T23:44:07Z,541.0,541.0,8l0g37v8,dokokoko,,EMU,Yes
425,y4qx9r3m,425,https://www.speedrun.com/sm64/run/y4qx9r3m,2022-06-02T02:04:18Z,541.0,541.0,68wg36qx,ded_lej,North Korea,N64,Yes
426,y801e41m,425,https://www.speedrun.com/sm64/run/y801e41m,2022-12-20T02:18:58Z,541.0,541.0,e8ek7k28,Skyler774,Canada,N64,Yes
427,meed140m,425,https://www.speedrun.com/sm64/run/meed140m,2023-03-31T15:16:50Z,541.0,541.0,81k9ve5j,Yoshi_1612,France,EMU,Yes
428,yl6k46ry,425,https://www.speedrun.com/sm64/run/yl6k46ry,2023-05-20T18:58:12Z,541.0,541.0,8v672p5x,Luckyman525,,N64,Yes
429,zgedkgdy,425,https://www.speedrun.com/sm64/run/zgedkgdy,2023-06-20T08:08:20Z,541.0,541.0,68wld3zj,Shicely,Canada,VC,Yes
430,mr9719dm,431,https://www.speedrun.com/sm64/run/mr9719dm,2020-11-11T23:44:30Z,542.0,542.0,jmopyde8,Peej64,United States,N64,Yes
431,y8jeln5z,431,https://www.speedrun.com/sm64/run/y8jeln5z,2022-01-13T22:22:46Z,542.0,542.0,8v5e5ynj,kirin,Canada,EMU,Yes
432,yjwr98gm,431,https://www.speedrun.com/sm64/run/yjwr98gm,2024-01-24T04:00:54Z,542.0,542.0,8rle0nq8,dynohack,United States,N64,Yes
433,emkopvz6,434,https://www.speedrun.com/sm64/run/emkopvz6,,543.0,543.0,,,,N64,No
434,y2p245jz,434,https://www.speedrun.com/sm64/run/y2p245jz,2022-06-25T13:03:47Z,543.0,543.0,jmo379n8,nintendofanboy08,Finland,N64,Yes
435,z1gdw7wz,434,https://www.speedrun.com/sm64/run/z1gdw7wz,2022-08-01T01:42:16Z,543.0,543.0,8lpkvkrj,theGNC69,,N64,Yes
436,mrl3j17m,434,https://www.speedrun.com/sm64/run/mrl3j17m,2023-08-31T03:41:57Z,543.0,543.0,8r3064w8,JTown2909,United States,N64,Yes
